LabelId,StatusCode,Status,PlacementCode,Placement,Species,HeadConditionCode,HeadCondition,TagConditionCode,TagCondition,CutTypeQualityCode,CutTypeQualityName,TagCode,TagTypeCode,TagType,SequenceNumber,HeadLength,LostFound,LabAssigned,ContainerId,BatchId,ProjectName,Comments,RecoveryYear,OtolithId,ConfirmDate,DnaCode,FieldLabelCode,UpdateDate,UpdateUser,CreateDate,CreateUser,ContractYear,FisheryID,FisheryName,MrpImported
1480023,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18282,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2844,,,,,,2022-09-29 11:49:21 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480024,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-18282,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otoliths taken. Oto cavity had been cut into, and otos taken out in the field.,[22-09-29 11:45:56.825989 -07:00],[ENT\JuanM]",2022,,,,,,,2022-09-29 11:45:58 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480025,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-18282,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otoliths taken. Oto cavity had been cut into , and otos taken out in the field?,[22-09-29 11:45:07.076372 -07:00],[ENT\JuanM]",2022,,,,,,,2022-09-29 11:45:09 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480026,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18282,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2836,,,,,,2022-09-29 11:53:03 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480027,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18282,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2840,,,,,,2022-09-29 11:51:26 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480028,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-18282,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2846,,,,,,2022-09-29 11:48:35 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480029,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2898,,,,,,2022-10-03 10:03:29 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480030,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:50:57.033182 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:50:58 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480031,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2895,,,,,,2022-10-03 10:01:40 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480032,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18283,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2900,,,,,,2022-10-03 10:03:09 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480033,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otoliths taken. Oto cavity had been cut into in the field.,[22-09-29 11:40:59.993205 -07:00],[ENT\JuanM]",2022,,,,,,,2022-09-29 11:41:02 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480034,2,No tag,X,Not Checked,Chinook,1,Good,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2888,,,,,,2022-10-03 9:17:56 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480035,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:58:54.829159 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:58:56 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480036,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otoliths taken. Oto cavity had been cut into in the field.,[22-09-29 11:40:28.688478 -07:00],[ENT\JuanM]",2022,,,,,,,2022-09-29 11:40:30 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480037,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2831,,,,,,2022-09-29 11:56:01 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480038,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2830,,,,,,2022-09-29 11:56:22 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480039,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2893,,,,,,2022-10-03 10:01:17 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480040,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185288,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:45:43.111238 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:45:44 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480041,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:46:06.711267 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:46:08 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480042,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:56:59.052017 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:57:00 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480043,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:54:34.349294 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:54:36 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480044,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:48:38.084953 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:48:39 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480045,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:44:58.770944 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:45:01 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480046,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2834,,,,,,2022-09-29 11:53:51 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480047,2,No tag,X,Not Checked,Chinook,1,Good,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-18283,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed.,[22-10-03 09:19:18.279869 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:19:20 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480048,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2835,,,,,,2022-09-29 11:53:24 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480049,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2829,,,,,,2022-09-29 11:56:47 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480050,2,No tag,X,Not Checked,Chinook,1,Good,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otoliths taken. Oto cavity had been cut into in the field.,[22-09-29 11:46:39.514494 -07:00],[ENT\JuanM]",2022,,,,,,,2022-09-29 11:46:42 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480051,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2825,,,,,,2022-09-29 12:59:01 PM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480052,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2891,,,,,,2022-10-03 10:04:33 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480053,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"Only one otolith found. Oto cavity had been cut into in the field.,[22-09-29 11:55:23.345718 -07:00],[ENT\JuanM]",2022,J-OTO-2832,,,,,,2022-09-29 11:55:28 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480054,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2833,,,,,,2022-09-29 11:54:10 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480055,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,185885,12,Standard Alphanumeric,,,N,N,CL-18283,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:44:10.547198 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:44:12 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480056,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2894,,,,,,2022-10-03 10:00:58 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480057,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-18281,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otoliths taken. Oto cavity had been cut into in the field.,[22-09-29 11:40:05.166974 -07:00],[ENT\JuanM]",2022,,,,,,,2022-09-29 11:40:06 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480058,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-18283,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:48:16.326072 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:48:17 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480059,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185885,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2897,,,,,,2022-10-03 10:04:10 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480060,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-20148,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:58:06.642294 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:58:08 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480061,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:50:11.323461 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:50:13 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480062,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185288,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:58:31.770364 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:58:33 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480063,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,",[],[]",2022,J-OTO-2887,,,,,,2022-10-03 9:59:25 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480064,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:45:19.340951 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:45:22 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480065,1,Tag read OK,E,Eyes,Chinook,1,Good,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:49:23.894399 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:49:27 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480066,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:43:24.783629 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:43:26 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480067,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:56:35.581982 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:56:37 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480068,1,Tag read OK,0,Normal,Chinook,1,Good,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:56:06.779650 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:56:08 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
1480069,1,Tag read OK,N,Nares,Chinook,1,Good,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-18284,7887,2022 Huu-ay-aht Sarita ESSR FN Chinook ,"No otolith taken. Bad cut, oto cavity removed,[22-10-03 09:49:00.414074 -07:00],[ENT\JuanM]",2022,,,,,,,2022-10-03 9:49:01 AM -07:00,ENT\JuanM,2022,3,First Nations - Unspecified,Yes
