LabelId,StatusCode,Status,PlacementCode,Placement,Species,HeadConditionCode,HeadCondition,TagConditionCode,TagCondition,CutTypeQualityCode,CutTypeQualityName,TagCode,TagTypeCode,TagType,SequenceNumber,HeadLength,LostFound,LabAssigned,ContainerId,BatchId,ProjectName,Comments,RecoveryYear,OtolithId,ConfirmDate,DnaCode,FieldLabelCode,UpdateDate,UpdateUser,CreateDate,CreateUser,ContractYear,FisheryID,FisheryName,MrpImported
1474319,1,Tag read OK,0,Normal,Chinook,0,Not Checked,MS,Mechanical Scratch,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,2021-11-26 10:24:56 AM -08:00,ENT\GAGNONJULI,2021-11-26 10:24:52 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474320,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:37:20 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474321,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:46:48 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474322,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185291,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:53:47 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474323,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:34:04 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474324,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:40:54 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474325,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:35:46 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474326,2,No tag,X,Not Checked,Chinook,0,Not Checked,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,"No otoliths taken as otolith cavity was already open and no otoliths were present. ,[21-11-26 10:40:29.774577 -08:00],[ENT\GAGNONJULI]",2021,,,,,,,2021-11-26 10:40:31 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474327,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185288,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:51:17 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474328,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:20:20 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474329,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:38:03 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474330,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:19:35 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474331,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185885,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:49:24 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474332,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:19:20 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474333,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:48:34 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474334,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:48:19 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474335,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:45:48 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474336,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:18:48 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474337,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:47:23 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474338,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:24:26 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474339,2,No tag,0,Normal,Chinook,0,Not Checked,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,"No otoliths taken as otolith cavity was already open and no otoliths were present. ,[21-11-26 10:43:17.004326 -08:00],[ENT\GAGNONJULI]",2021,,,,,,,2021-11-26 10:43:18 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474340,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:33:26 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474341,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:38:29 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474342,1,Tag read OK,S,Skin,Chinook,0,Not Checked,N,Normal,1,Good-Head,185290,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:55:05 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474343,2,No tag,X,Not Checked,Chinook,0,Not Checked,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,"No otoliths taken as otolith cavity was already open and no otoliths were present. ,[21-11-26 10:41:07.637325 -08:00],[ENT\GAGNONJULI]",2021,,,,,,,2021-11-26 10:41:18 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474344,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:34:34 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474345,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:34:49 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474346,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185288,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:51:52 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474347,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,"Two labels with one head. The other head label number is 1474358,[21-11-26 10:21:49.488155 -08:00],[ENT\GAGNONJULI]",2021,,,,,,,2021-11-26 10:21:51 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474348,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:20:08 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474349,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:41:25 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474350,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:20:51 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474351,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185290,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:55:19 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474352,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185885,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:40:13 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474353,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:35:33 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474354,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:35:59 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474355,2,No tag,X,Not Checked,Chinook,0,Not Checked,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,"No otoliths taken as otolith cavity was already open and no otoliths were present. ,[21-11-26 10:40:50.013490 -08:00],[ENT\GAGNONJULI]",2021,,,,,,,2021-11-26 10:40:50 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474356,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:41:07 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474357,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:18:18 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474359,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:47:38 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474360,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:47:52 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474361,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:38:58 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474362,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17693,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:45:07 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474363,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185885,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:39:55 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474364,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185291,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:54:00 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474365,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:29:20 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474366,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:33:47 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474367,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:19:04 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474368,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:34:17 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474369,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:38:44 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474370,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:45:36 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474371,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185291,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:53:35 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474372,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 10:20:36 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
1474373,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-17695,7641,2021 Nitinat R Hatchery HFN ESSR Fishery Sarita R Chinook Fall,",[],[]",2021,,,,,,,2021-11-26 9:48:06 AM -08:00,ENT\GAGNONJULI,2021,8,Escapement,Yes
