LabelId,StatusCode,Status,PlacementCode,Placement,Species,HeadConditionCode,HeadCondition,TagConditionCode,TagCondition,CutTypeQualityCode,CutTypeQualityName,TagCode,TagTypeCode,TagType,SequenceNumber,HeadLength,LostFound,LabAssigned,ContainerId,BatchId,ProjectName,Comments,RecoveryYear,OtolithId,ConfirmDate,DnaCode,FieldLabelCode,UpdateDate,UpdateUser,CreateDate,CreateUser,ContractYear,FisheryID,FisheryName,MrpImported
1563375,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-20396,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:43:01 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563376,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:42:51 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563377,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20465,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:38:01 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563378,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20465,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:37:34 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563379,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:48:26 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563380,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185288,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:48:10 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563381,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185885,12,Standard Alphanumeric,,,N,N,CL-20398,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:35:06 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563382,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:19:22 AM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563383,2,No tag,X,Not Checked,Chinook,0,Not Checked,X,Not Checked,1,Good-Head,No Tag,,,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,J-OTO-2955,,,,,,2022-12-21 8:21:47 AM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563384,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-20399,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:36:29 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563385,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185291,12,Standard Alphanumeric,,,N,N,CL-20398,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:44:35 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563386,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:45:34 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563387,1,Tag read OK,E,Eyes,Chinook,0,Not Checked,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:49:50 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563388,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20398,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:01:56 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563389,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-20398,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:51:32 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563390,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-20398,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:36:57 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563391,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20395,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:51:10 AM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563392,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20395,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:53:37 AM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563393,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:45:52 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563394,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:19:54 AM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563395,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20399,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:00:57 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563396,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:46:31 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563397,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:17:27 AM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563398,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20465,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 1:59:43 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563399,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:49:33 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563400,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184967,12,Standard Alphanumeric,,,N,N,CL-20399,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:43:41 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563401,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20395,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:53:21 AM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563402,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:46:11 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563403,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185289,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:20:53 AM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563404,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20462,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:46:52 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563405,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184964,12,Standard Alphanumeric,,,N,N,CL-20399,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:38:57 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563406,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,4,Poor-Cut front of eye,184966,12,Standard Alphanumeric,,,N,N,CL-20395,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:48:52 AM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563407,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 3:44:20 PM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563408,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-20463,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:21:14 AM -08:00,ENT\DENNISONM,2022,8,Escapement,Yes
1563451,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184965,12,Standard Alphanumeric,,,N,N,CL-20461,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 1:59:57 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563452,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,185884,12,Standard Alphanumeric,,,N,N,CL-20397,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:57:57 AM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563453,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,184966,12,Standard Alphanumeric,,,N,N,CL-20397,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:49:39 AM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563454,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185886,12,Standard Alphanumeric,,,N,N,CL-20397,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-21 8:47:50 AM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563455,1,Tag read OK,0,Normal,Chinook,0,Not Checked,N,Normal,1,Good-Head,186475,12,Standard Alphanumeric,,,N,N,CL-20396,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 1:55:36 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
1563457,1,Tag read OK,N,Nares,Chinook,0,Not Checked,N,Normal,1,Good-Head,185883,12,Standard Alphanumeric,,,N,N,CL-20399,7951,2022 Nitinat R Hatchery ESSR Fishery Sarita R Chinook Fall,",[],[]",2022,,,,,,,2022-12-19 2:36:15 PM -08:00,ENT\FONGE,2022,8,Escapement,Yes
